full_text,Keyword,Predicted,Predicted Label,ID
tidak bahaya teh wo tapi ke sudah sakarepmu lah wo the other half tujuan multi user selama ini berkali mengikuti pilpres kan sudah kesampaian sekarang jadi presiden kan adilijokowi bubarkandpr turunkangibran,BubarkanDPR,2,Positive,7402
biar pada paham itu anggota dpr tidak usah banyak tingkah dan tidak perlu banyak mengomong aneh aneh sama rakyat nya bubarkandpr dprbebannegara dprdewanpenindasrakyat,BubarkanDPR,0,Negative,7403
jika aparat bersenjata rakyat punya suara bubarkandpr,BubarkanDPR,1,Neutral,7404
mantap cecunguk ini harus dikasih paham siapa sebenarnya yang memegang kedaulatan negeri ini lanjut teman bubarkandpr bubarkandpr,BubarkanDPR,0,Negative,7405
bantu naikin lagi tagar bubarkandpr polisipembunuh indonesiagelap resetindonesia dong biar tidak pada lupa sama tujuan utamanya ketutupan sahroni eko patrio sama uya kuya begini,BubarkanDPR,0,Negative,7406
allah lemes sangat lihat kondisi negara bubarkandpr polisipembunuh dprbebannegara dprdewanpenindasrakyat dprzionislokal,BubarkanDPR,0,Negative,7407
sudah ketahuan siapa dalangnya tentara babi dalangnya ingat tentara dan polisi lawan kita bubarkandpr sahroni eko patrio nafa urbach,BubarkanDPR,0,Negative,7408
efisiensi apa itu flatulence terus ke lain bubarkandpr,BubarkanDPR,0,Negative,7409
habis terbakar dprd kota kediri bubarkandpr,BubarkanDPR,0,Negative,7410
hukum dari rakyat akan berlaku bila aparat anarkis juga polisipembunuh pecatkapolri bubarkandpr adilijokowi turunkangibran pecatgibran,BubarkanDPR,0,Negative,7411
iron man nya sampai diseret padahal kalau flexing itu robot dipajang dipajang sama syahroni bagus kasih selesai ini manusia dajjal satu ini bubarkandpr,BubarkanDPR,0,Negative,7412
ini orang sering sangat cari panggung dia salah satu penikmat fasilitas anggota dpr yang di gaji dari hue saturation lightness pajak rakyat dia tidak pernah bersuara soal uu perampasan aset semua sama cuci tgn dengan cara bacot soal simpati bubarkandpr,BubarkanDPR,0,Negative,7413
jangan terkecoh sama politisi politisi yang cari panggung kasih simpati ke kelas almarhum ojol siapun mereka bubarkandpr tetap fokus mereka brengsek semua sudah di gaji dari pajak rakyat malah menginjak yang mengasih gaji semua tanpa kecuali tidak ada yang benar,BubarkanDPR,0,Negative,7414
untuk yang membawa barangbarang dari rumah sahroni dengarkan aku jangan diupload lagi jangan pernah jadi bahan omongan di tongkrongan jangan kamu ceritakan bahkan pada pasangan pokoknya jangan bubarkandpr,BubarkanDPR,0,Negative,7415
lihat raportnya sahroni pantas bodoh bubarkandpr dprbebannegara,BubarkanDPR,0,Negative,7416
tidak ada kompromi bubarkandpr,BubarkanDPR,0,Negative,7417
scene ini kira kira berapa lama lagi you teman polisipembunuh polisipembunuhrakyat bubarkandpr,BubarkanDPR,0,Negative,7418
kapan puan maharani mundur karena tidak pecus jadi pimpinan dpr dan sengaja menghalangi pengesahan uu perampasan aset bapak gunakan kesempatan ini untuk membela rakyat copotkapolri bubarkandpr omonomon,BubarkanDPR,0,Negative,7419
jangan termakan pengalihan isu apapun tetap suarakan pembubaran dpr bubarkandpr brimob bubarkandpr propam chaos najis tertabrak prabowo buzzer polisi dpr jakarta polda polisipembunuhrakyat,BubarkanDPR,0,Negative,7420
no tenan ke wes di dielingke ragnarok online  my di ndableg macak picek mbudeg bubarkandpr polisipembunuh,BubarkanDPR,0,Negative,7421
belum pernah ada dalam sejarah pemimpin tunggal yang menang melawan kedaulatan rakyat jadi jangan cobacoba bapak mending bubarkandpr fungsikan dpd dan mpr secara maksimal,BubarkanDPR,0,Negative,7422
you kita harus belajar tanca kalau tidak kita akan beginibegini saja pramoedya ananta toer bubarkandpr stopbayarpajak,BubarkanDPR,0,Negative,7423
dewan perwakilan rakyat satu instansi yang selalu bobrok semakin tahun kebijakan yang dibuat selalu dari minoritas bukan mayoritas yang membuat amarah masyarakat resetindonesia bubarkandpr,BubarkanDPR,0,Negative,7424
rumah anggota dpr yang bilang rakyatnya bodoh dijarah rakyatnya sendiri sore ini sabtu ahmadsahroni bubarkandpr polisipembunuh,BubarkanDPR,0,Negative,7425
jangan lupa sikap ikhlas keluarga almarhum affan pun sangat membantu sedikit meredakan emosi masa dan aku hi pada pemikiran bapak almarhum you sangat terbuka dan pemaaf kemarahan kembali fokus ke saja bubarkandpr,BubarkanDPR,2,Positive,7426
no itu sarang mafia koruptor mafia judol dan mafia pajak dimana batang hidungmu yang mengatakan kami ini bodoh sedunia rampas harta benda dari ini adalah hasil korupsipak partaimu ternyata busuk you bubarkandpr,BubarkanDPR,0,Negative,7427
bubarkan dpr indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,0,Negative,7428
sudah seperti mundur saja bubarkandpr,BubarkanDPR,0,Negative,7429
aku setuju sangat ini biar lanjut tidak ada jadi called pejabat ngecilin rakyat bubarkandpr,BubarkanDPR,0,Negative,7430
jangan saling menyakiti palalu kamu duluan anjing memang bodoh orang satu ini bubarkandprri,BubarkanDPR,0,Negative,7431
target selaanjutnya sahroni uyakuya nafa urbach indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,1,Neutral,7432
mundur atau dipecat bubarkandpr,BubarkanDPR,0,Negative,7433
simulasi perampasan aset dulu ini stop it paling pintar yang malah ke singapore mengatai rakyat bodoh cuihh bubarkandpr,BubarkanDPR,0,Negative,7434
jangan lupa ini orang dijadikan dpo rakyat kalau dia sudah balik indonesia gebugin saja rame rame dprbebannegara bubarkandpr dprri dprzionislokal,BubarkanDPR,0,Negative,7435
kapnlagi naik motor bebas di jl thinking out loud indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,1,Neutral,7436
mulutmu harimaumu sahroni imbas mengatai manusia yang bubarkandpr adalah manusia tertolol di dunia rumah ahmad sahroni dijarah,BubarkanDPR,0,Negative,7437
bubarkan dpr usut tuntas pembunuh rakyat turunkan kapolri sigit indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,1,Neutral,7438
anjing polisi indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,0,Negative,7439
affan kurniawan dibunuh rakyat melihat kami ada bubarkandpr resetindonesia polisipembunuhrakyat,BubarkanDPR,0,Negative,7440
hey you normalisasikan membully pejabat pejabat yang tidak becus kerjanya biar kapok dan tidak asal bacot ingat yang bayar gaji mereka itu dari serpihan pajak yang kita bayar bubarkandpr adilidpr,BubarkanDPR,0,Negative,7441
breaking rumah ahmad sahroni di tanjung priok digeruduk massa barangbarang dijarah dalam video terlihat massa menghancurkan mobil lexus yang terparkir di garasi mengambil barangbarang furniture hingga robot ironman bubarkandpr bubarkandprsontoloyo dprbebannegara,BubarkanDPR,1,Neutral,7442
kakak sigit mundur lah bubarkandpr,BubarkanDPR,0,Negative,7443
breaking news innalillahi wainnailaihi rojiun gedung dpr ri rumah rakyat dibakar rakyatnya you allah damailah negeriku gara gara uya kuya eko patrio sahroni bodoh polisipembunuhrakyat bubarkandpr,BubarkanDPR,0,Negative,7444
jangan jarah dan rusak fasilitas umum apalagi toko toko mending jarah saja rumah rumah anggota dewan tanpa terkecuali indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,0,Negative,7445
kocakk ini bukannya textually transmitted disease perampasan aset buat yang korup malah textually transmitted disease perampasan aset rakyat anjing bubarkandpr,BubarkanDPR,0,Negative,7446
ada menteri ditanya tanggapanya tetang demo katanya tidak tahu menteri shoot oppo iku pecat saja bapak malu di dan unfaedah prabowo demo bubarkandpr,BubarkanDPR,0,Negative,7447
memang anjing semua yang ada didalam sana indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,0,Negative,7448
belajar dari demonstran luar mantap ini keren indonesiachaos polisipembunuhrakyat bubarkandpr acabforever,BubarkanDPR,2,Positive,7449
bagi mereka yang beriman yang percaya pada allah tidak ada sesuatupun di dunia ini dapat merusuhkan hati pramoedya ananta toer bubarkandpr stopbayarpajak,BubarkanDPR,0,Negative,7451
indonesiachaos polisipembunuhrakyat bubarkandpr acabforever rumah sahroni giliran rumah eko patrio uya kuya dan nafa urbach ini,BubarkanDPR,1,Neutral,7452
yang sudah terlindas jangan dilindas justiceforaffan bubarkandpr brimobpembunuh polisipembunuhrakyat polisimusuhbersama dprbubar,BubarkanDPR,0,Negative,7453
sahroni ke singapore kaburajadulu uya kuya priok eko patrio dpr ri bubarkandpr affan polisi damailah negeriku indonesia you allahiron man dprd prabowo,BubarkanDPR,2,Positive,7455
orgil resetindonesia indonesiagelap bubarkandpr polrimusuhbersama polisipembunuh,BubarkanDPR,0,Negative,7456
tolong di tandai paralytic pemecah belah bangsa dprbubar bubarkandpr,BubarkanDPR,0,Negative,7457
hiya sampai oktober orang di demo you kan takut kamu sekarang bubarkandprri,BubarkanDPR,0,Negative,7458
colling down camerad simpan tenaga selalu ingat dosa dosa mereka dprd partai polisi dosa mereka bahan bakar kita warga indonesia tenang bubarkandpr polisimusuhbersama srimulyono10th affankurniawan,BubarkanDPR,0,Negative,7459
rumah sahroni hancur digeruduk massa makanya jangan bilang rakyat bodoh merasai itu bubarkandpr pecatsahroni pecatkapolri,BubarkanDPR,0,Negative,7460
hujan uang dekat rumah sahroni priokmenyala bubarkandpr,BubarkanDPR,1,Neutral,7461
kita tunggu selanjutnya rumah eko nafa urbah uya kuya harus di habisi juga brengsek memang ini anggota anggota dpr toskol polisipembunuhrakyat bubarkandpr,BubarkanDPR,0,Negative,7462
ini peringatan bagi anggota saat kamu tidak mewakili rakyatmu bubarkandpr sahroni,BubarkanDPR,0,Negative,7463
kondisi terkini aksi di ciceri serang banten polisipembunuhrakyat bubarkandpr dprbubar polisipembunuh,BubarkanDPR,1,Neutral,7464
masih saja kegocek yang ngebakar fasilitas umum itu orang orang mereka juga bubarkandpr polri,BubarkanDPR,0,Negative,7465
gedung dprd kabupaten cilacap dihancurkan dan dibakar bubarkandpr,BubarkanDPR,1,Neutral,7466
coba dengarkan dan pahami dengan akal sehat demo bubarkandpr viral,BubarkanDPR,1,Neutral,7467
rumah sharoni anggota dpr ri sore ini dijarah massa bubarkandpr chaos,BubarkanDPR,1,Neutral,7468
upp sekalian ini ya tementemen tolong bantu suka dan retweet your small sat type test always matters ke mereka dprri bubarkandpr brimobpembunuh brimob,BubarkanDPR,1,Neutral,7469
aku sudah tahu information amplifier situasi tersebut memang ada skenario amplifier agenda oslo yang memanfaatkan momentum isu dan memperalat isu jadi serangan tuntutan yang berbeda dari yang digagas bareng warga yang ikut bareng warga masih konsisten saat itu batalkan tunjangan kenaikan gaji dpr yang agenda oslo bubarkandpr,BubarkanDPR,0,Negative,7470
bismillah ketika problematika umatrakyat yang ada saat ini mereka dprmpr tidak bisa menyelesaikan seharusnya mereka dprmpr mundur atau dengan sukarela bubarkandpr tidak ada gunanya mereka dprmpr,BubarkanDPR,0,Negative,7471
tinggal something or someone good semuanya resetindonesia indonesiagelap bubarkandpr polrimusuhbersama polisipembunuh,BubarkanDPR,0,Negative,7472
tetap waspada resetindonesia indonesiagelap bubarkandpr polrimusuhbersama polisipembunuh,BubarkanDPR,0,Negative,7473
jangan lengah tetap suarakan hugs and kisses kita resetindonesia indonesiagelap bubarkandpr polrimusuhbersama polisipembunuh,BubarkanDPR,2,Positive,7474
breaking news rumah ahmad sahroni di tanjung priok di jarah massa bubarkandpr,BubarkanDPR,1,Neutral,7475
prabowo lebih memilih melindungi dpr dan pejabat karena tanpa mereka prabowo tidak akan jadi presiden dan lebih memilih melawan rakyat indonesiagelap bubarkandpr bubarkanpolisi bubarkanpolri revolusiindonesia,BubarkanDPR,2,Positive,7476
siasianya dunia ini kalau untuk meningkatkan satu orang yang lain mesti diinjak pramoedya ananta toer bubarkandpr stopbayarpajak,BubarkanDPR,0,Negative,7477
aku tidak habis pikir anjing sama statement dari stop it anak calon dpr ini terus bagaimana brati demo salah memang yang diperbuat dpr juga benar penyakit pro pemerintah seperti begini memang turunan you bubarkandprri indonesiagelap,BubarkanDPR,0,Negative,7478
kebakaran gedung dprd terjdi juga di daerahku indonesiagelap bubarkandprri prayforindonesia ripdemokrasi,BubarkanDPR,1,Neutral,7479
kita harus memperjuangkan kedudukan rakyat sebagai pemegang kekuasaan tertinggi di negara ini indonesia dprri bubarkandprri,BubarkanDPR,1,Neutral,7480
buat yang masih bertahan dan berjuang di jalan entah berasal dari mana entah mewakili kalangan apa tetap ingat pesan di postingan bawah ini jaga fokus jaga diri dari segala bentuk provokasi acab bubarkandpr resetindonesia polisipembunuhrakyat,BubarkanDPR,1,Neutral,7481
yang sudah pada kaburajadulu dulu kemarin boleh dong bantu jitakin kepala anggota dpr yang mampir ke negara kalian sekarang bubarkandprri,BubarkanDPR,0,Negative,7482
sumber kemarahan rakyat adalah mulut mulut mereka iblis sombong terusir dari syurga lah entebelum tentu masuk syurga sudah sombong kocak polrimusuhbersama polisipembunuhrakyat dprdewanpenindasrakyat dprri bubarkandprri indonesiagelap,BubarkanDPR,0,Negative,7483
not gonna lie tidak menyangka akan hidup dan menyaksikan sejarah terulang lagi di indonesia benar benar yang dulu dibaca saja di kelas sekarang terjadi dan merasai sendiri prayforojoldriver bubarkandprri prayforindonesia ripdemokrasi indonesiagelap,BubarkanDPR,0,Negative,7484
lebih parah daripada iblis polisipembunuhrakyat bubarkandprri,BubarkanDPR,0,Negative,7485
rumah sahroni didatangi massa dan dijarah adindaa puas mengakak terimakasih kakak buat videonya bubarkandpr 1312acab resetindonesia,BubarkanDPR,1,Neutral,7486
testimoni kejadian pembakaran pembakaran kemarin dari pakde yang kerja jadi ojol grab dan kemarin ikut langsung turun ke lapangan bubarkandpr polisipembunuh indonesiagelap,BubarkanDPR,1,Neutral,7487
rakyat kabur pengkhianat bangsa pejabat kabur tugas negara anjing kamu pemerintah bubarkandprri indonesiagelap kaburajadulu,BubarkanDPR,0,Negative,7488
bubarkandpr gaji triliunan kerja teu belul,BubarkanDPR,0,Negative,7489
masalahnya bukan disitu astaghfirullah uwong ini utek ecstasy nandi sih polrimusuhbersama indonesiagelap dprbebannegara acab1312 acabforever polisipembunuhrakyat bubarkandprri,BubarkanDPR,0,Negative,7490
other half ya pantas rakyat dibunuh dianggap musuh ternyata kita teman bubarkandpr polisipembunuh 1312acab acab,BubarkanDPR,0,Negative,7491
rektor unhas penuh dukung aksi demonstrasi yang diserukan mahasiswa unhas sampai keluarkan maklumat seperti begini merahkan makassar dengan just a second merah bubarkandpr dprbubar dprdewanpenindasrakyat polisipembunuhrakyat polisimusuhbersama,BubarkanDPR,1,Neutral,7492
rumah sahroni saat ini di gruduk warga bubarkandpr,BubarkanDPR,1,Neutral,7493
slot gacor bocoran hari ini baru member dapat bonus rupiah rtp gacor link daftar damailah negeriku affan jaga kondusivitas indonesiagelap bubarkandpr,BubarkanDPR,1,Neutral,7494
kalau mereka tidak setuju dibubarkan berarti mereka gila dpr bubarkandpr polisi fixed your post shortstories veo3,BubarkanDPR,1,Neutral,7495
suara rakyat bubarkan dpr bubarkandpr bubarkandprsontoloyo postingan ini dibagikan via tiktok light unduh tiktok light untuk menikmati postingan lainnya,BubarkanDPR,1,Neutral,7496
ganti motor my kecil bagi kamu berapa sih harga motor tidak sebanding dengan nyawa seorang anak manusia bubarkandpr,BubarkanDPR,0,Negative,7497
tidak ikhlas sangat sialan aku benci sangat jongos jongos bayaran pejabat yang bakar fasum tidak ada otak kamu kontol bubarkandpr polrimusuhbersama indonesiagelap,BubarkanDPR,0,Negative,7498
link bermain di biologi dpr ri uya kuya meminta jokowi brimob goblok aparat provokator chaos kontol damailah negeriku affan kurniawan ummar polisipembunuh jaga kondusivitas indonesia you allah dprd prabowo bubarkandpr acab1312 bodoh utamakan kedamaian bacot mundur,BubarkanDPR,0,Negative,7499
eps jackpot terakhir di puncak dunia dpr ri uya kuya meminta jokowi brimob goblok aparat provokator chaos kontol damailah negeriku affan kurniawan ummar polisipembunuh jaga kondusivitas indonesia you allah dprd prabowo bubarkandpr acab1312 bodoh utamakan kedamaian,BubarkanDPR,0,Negative,7500
berarti buzzer yang dulu bikin video polisi sedih gabung ke buzzer hastag bubarkandpr sekarang masa hal sepele begitu tidak bisa dicerna sih polisi my dari dulu memang brengsek saja tidak yang nanganin demo lantas pidum brengsek kabeh,BubarkanDPR,0,Negative,7501
kita baru sadar bahwa anggota dewan yang tidak terhormat mengadu domba police dengan rakyatnya segera bubarkandpr jangan tunggu lama lama nanti masuk anjing,BubarkanDPR,0,Negative,7502
ucapan tiada pada tempatnya bukan lahir di rumah ini yang suci hanya terbawa entah dari mana pramoedya ananta toer bubarkandpr stopbayarpajak,BubarkanDPR,0,Negative,7503
dia menyimpan dendam dendam yang terus menyala sebelum pembunuhan menutupnya dan dendam itu bisa menjalar jadi perang kampung pramoedya ananta toer bubarkandpr stopbayarpajak,BubarkanDPR,0,Negative,7504
lagi dan lagi belum setahun menjabat negara sudah sekacau ini demo dimanamana mau sampai kapan sampai berjatuhan korban lagi rusak ripdemokrasi indonesiagelap bubarkandprri polisipembunuhrakyat,BubarkanDPR,0,Negative,7505
