row_index,text,entity,role,ID
7711,baskara cari suara dicari new overhauled mbah tinggal mendengarkan bubarkandpr acab1312 demokrasitelahmati,baskara,PER,8445
7711,baskara cari suara dicari new overhauled mbah tinggal mendengarkan bubarkandpr acab1312 demokrasitelahmati,mbah,PER,8445
7712,target mainkan resetindonesia bubarkandpr,resetindonesia,ORG,8446
7715,ahmad sahroni anggota dpr partai nasdem menjabat wakil ketua komisi dinutasi anggota komisi dprri bubarkandpr,ahmad sahroni,PER,8449
7720,habis ahmad sahroni kebanyakan bacot bilang bubarkandpr bubarkandprri,ahmad sahroni,PER,8456
7722,tertabrak ditabrak convert music indonesias democracy brimob bubarkandpr,convert music indonesia,ORG,8458
7726,dikasih pemimpin cerdas milihnya suka ngegas polisipembunuh bubarkandpr prabowo,prabowo,PER,8462
7727,tandain influencer tiktoker selebgram ambil pekerjaan haram langsung serbu akunnya uang pajak dipakai nyogok menutupi brimob bubarkandpr propam chaos najis tertabrak prabowo buzzer polisi dpr jakarta polda polisipembunuhrakyat jerome,prabowo,PER,8463
7731,chaos percakapan viral omon hidup jokowi bubarkandpr,jokowi,PER,8467
7732,convert music indonesias democracy dibutakan kekuasaan berbuat ricuh ku tahan hati habis pikir prabowo terhormat berulang kali maafkan berulang lakukan bubarkandpr,prabowo,PER,8468
7737,simpan camera nyala bubarkandpr polisipembunuh jumat brimob chaos najis tertabrak prabowo,prabowo,PER,8473
7747,janji tinggalah janji hesty koessendang lagu dimainkan negara bubar prediksi prabowo kampanye semoga gelap chos terbitlah terang bubarkandpr convert music indonesias democrasy polisipembunuhrakyat resetindonesia,hesty koessendang,PER,8483
7747,janji tinggalah janji hesty koessendang lagu dimainkan negara bubar prediksi prabowo kampanye semoga gelap chos terbitlah terang bubarkandpr convert music indonesias democrasy polisipembunuhrakyat resetindonesia,prabowo,PER,8483
7749,partai artis masuk ongol ongol rusak dpr artis modelan karyaawan tahi bubarkandpr,ongol ongol,PER,8485
7749,partai artis masuk ongol ongol rusak dpr artis modelan karyaawan tahi bubarkandpr,karyaawan tahi,PER,8485
7753,jumat brimob bubarkandpr jakartasurabayasolomedan nyalakan tanda bahaya sikap lawan indonesia polisimusuhbersama brimobpembunuh srimulyono10th vivov60xlingorm boys boysplanet,srimulyono10,PER,8489
7761,salah mengajak orang bubarkandpr brimobpembunuh polisipembunuh,salah,PER,8497
7766,bubarkan seksama tempo sesingkat singkatnya dpr jakarta jumat agustus nama bangsa indonesia kedaulatan rakyat bubarkandpr bubarkanbrimob,tempo,ORG,8503
7773,hadapi dosamu bertahan mimpin sudi dipimpin fufufafa mendekatkan indonesia kiamat saran dpr bubar minimal ganti anggota dpr bermutu bubarkandpr polisipembunuh,sudi,PER,8510
7773,hadapi dosamu bertahan mimpin sudi dipimpin fufufafa mendekatkan indonesia kiamat saran dpr bubar minimal ganti anggota dpr bermutu bubarkandpr polisipembunuh,fufufafa,PER,8510
7775,situasi sore karawang agustus brimob prabowo chaos bubarkandpr affan nasdem polda,affan nasdem,PER,8512
7781,menarik vincenzo dunia nyata berkunjung gedung dpr helikopter memegang pemantik application programming interface lempar pemantik application programming interface gedung dpr habis disiram bensin bubarkandpr demoburuh,vincenzo,PER,8518
7790,ahamd sahroni nasdem bodoh bubarkandpr,ahamd sahroni nasdem,PER,8528
7791,tuntutan rakyat slogan hastag catura catur resident advisor rakyat tuntutan rakyat bubarkandpr catura,hastag catura,PER,8529
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,asbun,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,sahroni,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,eko patrio,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,uya kuya,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,nafa,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,dedi sitorus,PER,8534
7796,mulut asbun sahroni bodoh eko patrio uya kuya nafa dedi sitorus andre rosi nyata anggaran beban negara bubarkandpr,andre rosi,PER,8534
7803,penasaran buzzer gajinya jawabannya kakak jerome pollin bubarkandpr resetindonesia,jerome pollin,PER,8541
7812,kasihan sumpah terlindas bubarkandpr dprbubar polisimusuhbersama polisipembunuh viral affankurniawan affandibunuhpolisi polisimembunuhrakyat,affankurniawan affan,PER,8551
7817,bubarkandpr lord horeg turun tangan,lord horeg,PER,8556
7818,macan asia meong asia dekrit presiden bubarkan dpr sita aset koruptor perpu uu pembuktian terbalik menghentikan demo jenderal ojolmartirrevolusi ojolmelawan bubarkandpr omon omon,jenderal ojolmartir,PER,8557
7818,macan asia meong asia dekrit presiden bubarkan dpr sita aset koruptor perpu uu pembuktian terbalik menghentikan demo jenderal ojolmartirrevolusi ojolmelawan bubarkandpr omon omon,ojolmelawan,PER,8557
7818,macan asia meong asia dekrit presiden bubarkan dpr sita aset koruptor perpu uu pembuktian terbalik menghentikan demo jenderal ojolmartirrevolusi ojolmelawan bubarkandpr omon omon,omon omon,PER,8557
7821,teman update demo universitas bandung posko medik kebakar ricuh kejarkejaran mobil ambulans dihalangin rumah dinas pemprov berhasil dibakar massa bubarkandpr polisipembunuh polisipembunuhrakyat resetindonesia,universitas bandung,ORG,8560
7830,ivan terimakasih bersuara bubarkandpr,ivan terimakasih,PER,8570
7831,maju gendut wayahmu aksi merasakan perihnya flatulence blanked mata langsung arogannya paralytic brimob prabowo turun gunung ripindonesiandemocracy bubarkandpr resetindonesia indonesiagelap polisipembunuh,prabowo,PER,8571
7832,maksud tenang cynical laugh kawal polisipembunuhrakyat affan kurniawan bubarkandpr scosummit2025,affan kurniawan,PER,8572
7836,kulihat ibuprofen pertiwi berduka hati wakil rakyat penuh janji menodai suara jelata dianggap sepele dipanggil bodoh sedunia keringat negeri berdiri maaf prabowo hormati bubarkandpr polisipembunuhrakyat,prabowo,PER,8576
7839,bubarkandpr institusi bubarkan resetindonesia maksudnya dpr reset jadikan pengorbanan affan pemicu persatuan rakyat menuntut revolusi dpr revolusi dpr topic on a message board,affan,PER,8579
7840,zaman jokowi demo bubarkandpr dinisiasi buzzer jokowi biar prabowo turun gibran,jokowi,PER,8580
7840,zaman jokowi demo bubarkandpr dinisiasi buzzer jokowi biar prabowo turun gibran,jokowi,PER,8580
7840,zaman jokowi demo bubarkandpr dinisiasi buzzer jokowi biar prabowo turun gibran,prabowo,PER,8580
7840,zaman jokowi demo bubarkandpr dinisiasi buzzer jokowi biar prabowo turun gibran,gibran,PER,8580
7849,goyah mari dukung ojol perjuangkan hakhak brimob bubarkandpr polisipembunuhrakyat turun affan prabowo tertabrak kendalikan hati kompas,affan prabowo,PER,8589
7849,goyah mari dukung ojol perjuangkan hakhak brimob bubarkandpr polisipembunuhrakyat turun affan prabowo tertabrak kendalikan hati kompas,kompas,ORG,8589
7852,training today agustus something or someone good driver special kelas laksanakan pelatihan daring luring training hubungi kakak dinda tkki status training brimob bubarkandpr,dinda,PER,8592
7853,jadikan pengorbanan affan bahan bakar gencar menyuarakan kehendak rakyat lupakan demo polisi brimob dpr rakyat teralihkan polisi fokus tujuan bubarkandpr resetindonesia,affan,PER,8593
7854,ibuprofen puan benarbenar beyond economical repair bela sungkawa meninggalnya affan ojol lindas baracuda brimop polris acab1312 bubarkandpr indonesiagelap,puan,PER,8594
7854,ibuprofen puan benarbenar beyond economical repair bela sungkawa meninggalnya affan ojol lindas baracuda brimop polris acab1312 bubarkandpr indonesiagelap,affan ojol lindas baracuda,PER,8594
7856,percaya negara peduli rakyat hukum milik penguasa budi arie silfester riza chalid sulit ditindak kejaksaan pimpinanya tersandera brimob turun bubarkandpr polisimusuhbersama prabowo affan,budi arie silfester,PER,8596
7856,percaya negara peduli rakyat hukum milik penguasa budi arie silfester riza chalid sulit ditindak kejaksaan pimpinanya tersandera brimob turun bubarkandpr polisimusuhbersama prabowo affan,riza chalid,PER,8596
7856,percaya negara peduli rakyat hukum milik penguasa budi arie silfester riza chalid sulit ditindak kejaksaan pimpinanya tersandera brimob turun bubarkandpr polisimusuhbersama prabowo affan,prabowo affan,PER,8596
7859,mari fokus tujuan teman masuk kandang tikus teralihkan brimob lindas ojol mari masuk dpr pusat brimobpembunuh bubarkandpr affan polda resetindonesia,##s ojol,PER,8599
7859,mari fokus tujuan teman masuk kandang tikus teralihkan brimob lindas ojol mari masuk dpr pusat brimobpembunuh bubarkandpr affan polda resetindonesia,affan,PER,8599
7862,ketahuan stalker fan xdiz voters rumah subsidikan dpr isilop bubarkandpr polisipembunuh,stalker,PER,8602
7864,mengheningkan cipta affan nan gugur remaja haribaan bendera bela nusa bangsa resetindonesia restinpoweraffan bubarkandpr turunkanprabowo turunkangibran,affan,PER,8604
7867,astaghfirullah koin tiktok tiktoker rian arifin menyuruh anggotanya iwan amplifier weird miskun berciuman bibir bubarkandpr brimob jumat indonesiagelap,tiktok tiktoker,PER,8607
7867,astaghfirullah koin tiktok tiktoker rian arifin menyuruh anggotanya iwan amplifier weird miskun berciuman bibir bubarkandpr brimob jumat indonesiagelap,rian arifin,PER,8607
7867,astaghfirullah koin tiktok tiktoker rian arifin menyuruh anggotanya iwan amplifier weird miskun berciuman bibir bubarkandpr brimob jumat indonesiagelap,weird miskun,PER,8607
7871,other half kasih hastag bubarkandpr polisipembunuhrakyat polisipembunuh 1312acab dprbebannegara lawan,hastag,PER,8611
7875,anggota dpr fraksi nasdem ahmad sahroni resmi digeser posisi wakil ketua komisi ditempatkan komisi baca selengkapnya ahmadsahroni dpr bubarkandpr brimob polda affan polisipembunuhrakyat turun,ahmad sahroni,PER,8615
7875,anggota dpr fraksi nasdem ahmad sahroni resmi digeser posisi wakil ketua komisi ditempatkan komisi baca selengkapnya ahmadsahroni dpr bubarkandpr brimob polda affan polisipembunuhrakyat turun,ahmadsahroni,PER,8615
7882,tiktok buzzernya herann indonesiagelap bubarkandpr,tiktok buzz,PER,8622
7888,street lawyer resmi melaporkan budi arie setiadi kpk dugaan gratifikasi diterima budi arie terkait pengamanan situs judi daring hey you usut pandang bulu melempem brimob affan polda bubarkandpr turun,budi arie setiadi,PER,8628
7888,street lawyer resmi melaporkan budi arie setiadi kpk dugaan gratifikasi diterima budi arie terkait pengamanan situs judi daring hey you usut pandang bulu melempem brimob affan polda bubarkandpr turun,budi arie,PER,8628
7889,teman affan bubarkandpr brimob polda,affan,PER,8629
7899,ahmad sharoni bodoh nasdem teman dpr turun bubarkandpr bubarkanpolisi,ahmad sharoni,PER,8640
7900,convert music demokrasi bubarkandpr indonesiagelap affankurniawan,affankurniawan,PER,8642
7903,laknat berbuat buruk rakyatnya semoga kakak gojek meninggal khusnul khotimah gojek bubarkandpr,khusnul khotimah,PER,8646
7906,sdhlah sgrkn bubarkan kabinet gemuk buang menteri menteri anasir fokus hadap mulyani lutut bahlul padlijon jul iril blanked golkar personal area network pounds per square inch  nasdem dibekukan urgent gibran fufufafa wapres dimalzulkan amplifier mulyono digantung bubarkandpr,mulyani,PER,8649
7906,sdhlah sgrkn bubarkan kabinet gemuk buang menteri menteri anasir fokus hadap mulyani lutut bahlul padlijon jul iril blanked golkar personal area network pounds per square inch  nasdem dibekukan urgent gibran fufufafa wapres dimalzulkan amplifier mulyono digantung bubarkandpr,bahlul padlijon,PER,8649
7906,sdhlah sgrkn bubarkan kabinet gemuk buang menteri menteri anasir fokus hadap mulyani lutut bahlul padlijon jul iril blanked golkar personal area network pounds per square inch  nasdem dibekukan urgent gibran fufufafa wapres dimalzulkan amplifier mulyono digantung bubarkandpr,iril,PER,8649
7906,sdhlah sgrkn bubarkan kabinet gemuk buang menteri menteri anasir fokus hadap mulyani lutut bahlul padlijon jul iril blanked golkar personal area network pounds per square inch  nasdem dibekukan urgent gibran fufufafa wapres dimalzulkan amplifier mulyono digantung bubarkandpr,gibran fufufafa,PER,8649
7906,sdhlah sgrkn bubarkan kabinet gemuk buang menteri menteri anasir fokus hadap mulyani lutut bahlul padlijon jul iril blanked golkar personal area network pounds per square inch  nasdem dibekukan urgent gibran fufufafa wapres dimalzulkan amplifier mulyono digantung bubarkandpr,mulyono,PER,8649
7911,efek ucapan rakyat bodoh ahmad sahroni dicopot wakil ketua komisi dpr politisi partai nasdem ahmad sahroni resmi dicopot jabatannya wakil ketua komisi dpr ri baca selengkapnya ahmadsahroni bubarkandpr dprbebannegara,ahmad sahroni,PER,8654
7911,efek ucapan rakyat bodoh ahmad sahroni dicopot wakil ketua komisi dpr politisi partai nasdem ahmad sahroni resmi dicopot jabatannya wakil ketua komisi dpr ri baca selengkapnya ahmadsahroni bubarkandpr dprbebannegara,ahmad sahroni,PER,8654
7911,efek ucapan rakyat bodoh ahmad sahroni dicopot wakil ketua komisi dpr politisi partai nasdem ahmad sahroni resmi dicopot jabatannya wakil ketua komisi dpr ri baca selengkapnya ahmadsahroni bubarkandpr dprbebannegara,ahmadsahroni,PER,8654
7911,efek ucapan rakyat bodoh ahmad sahroni dicopot wakil ketua komisi dpr politisi partai nasdem ahmad sahroni resmi dicopot jabatannya wakil ketua komisi dpr ri baca selengkapnya ahmadsahroni bubarkandpr dprbebannegara,##bebannegara,PER,8654
7917,teman teman in real life any second now voter kicep iyaalah hidupnya bergantung derogatory term for a japanese person bubarkandpr 1312acab resetindonesia,kicep,PER,8661
7920,preet ojol bubarkandpr 1312acab polisipembunuhrakyat,preet ojol,PER,8664
7921,enak tinggal maaf amplifier kasih uang penindas amplifier pelindas hilangkan antek polri jabatan strategis negara amplifier kembalikan kamtibmas sikatgengsolo bubarkandprri selesaikanisuijazahpalsu,##isuijazahpalsu,PER,8665
7923,dukun indonesia sakti sakti ngenain anggota dpr stop it puan bubarkandpr,sakti sakti,PER,8667
7923,dukun indonesia sakti sakti ngenain anggota dpr stop it puan bubarkandpr,puan,PER,8667
7927,dpr ri sumber utama korban ojol demo bubarkandpr dprsontoloyo,##sontoloyo,PER,8671
7929,kepung dpr ri kepungdpr dpr ri bubarkandpr bubarkandprsontoloyo,##kandpr bubarkandprsontoloyo,PER,8673
7931,bubarkan genk solo bubarkan antek mulyono rakyat muah bubarkandpr,mulyono,PER,8675
7931,bubarkan genk solo bubarkan antek mulyono rakyat muah bubarkandpr,muah,PER,8675
7932,semoga keluarga mengenal pasien korban demo kantor dpr tanggal agustus tanda pengenal harry potter posisi rsal mintohardjo acabforever bubarkandpr polisipembunuhrakyat resetindonesia indonesiagelap,harry potter,PER,8676
7935,pembunuh munir tragedi talang sari dalang pelaku tni brimob polda kwitang anies gibran 1312acab bubarkandpr,munir,PER,8679
7935,pembunuh munir tragedi talang sari dalang pelaku tni brimob polda kwitang anies gibran 1312acab bubarkandpr,anies gibran,PER,8679
7946,presiden omonomon hidup ditindas mati dilindas penguasa biadab keparat ripdemokrasi bubarkandprri,omonomon,PER,8690
7948,berduka meninggalnya ojol dilindas mobil brimob lupa tuntutan paralytic dpr biarkan tidur nyenyak bubarkandpr,ojol,PER,8692
7949,butuh unblock imei hubungi kesni zonauang zonajajan bubarkandpr,imei,PER,8693
7951,rekomendasi slot gacor information rtp tergacor situs slot resmi cuan terpercaya triple black scatter link brimob 1312acab bubarkandpr tone jakarta pusat tertabrak resetindonesia parcok vcs,cuan,ORG,8695
7951,rekomendasi slot gacor information rtp tergacor situs slot resmi cuan terpercaya triple black scatter link brimob 1312acab bubarkandpr tone jakarta pusat tertabrak resetindonesia parcok vcs,resetindonesia parcok vcs,ORG,8695
7952,kemana menkopolkam bubarkandpr,bubarkandpr,PER,8696
7958,hahaha buzzerrp berkeliaran pakai gambar artificial intelligence detected personal signature brimob dpr ri dana desa parcok tone tertabrak polisipembunuhrakyat resetindonesia bubarkandpr dprbebannegara kanjuruhan kamis mundur komisi sahroni kapolri pecat kapolda kapolres jakarta pusat maaf,##bebannegara kanjuruhan,PER,8702
7972,eps perang dunia j4ckp0t brimob jakarta pusat tone bubarkandpr tertabrak mintamaaf polda resetindonesia kwitang polisipembunuhrakyat 1312acab dana desa tenang affan kurniawan pemuda muhammadiyah tentara teman percaya polisimembunuh pecat dprbebannegara,tone bubarkandpr,PER,8716
